,ID,Position,FullName,Link,FirstName,LastName,PrimaryNumber,BirthDate,CurrentAge,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,AlternateCaptain,Captain,Rookie,ShootsCatches,RosterStatus
470,8478038,D,Devon Toews,/api/v1/people/8478038,Devon,Toews,25,1994-02-21,26,Abbotsford,BC,CAN,CAN,"6' 1""",191,True,False,False,False,L,Y
471,8479370,C,Tyson Jost,/api/v1/people/8479370,Tyson,Jost,17,1998-03-14,22,St. Albert,AB,CAN,CAN,"5' 11""",187,True,False,False,False,L,Y
472,8480112,G,Hunter Miska,/api/v1/people/8480112,Hunter,Miska,32,1995-07-07,25,North Branch,MN,USA,USA,"6' 1""",175,True,False,False,True,L,Y
473,8480326,C,Sheldon Dries,/api/v1/people/8480326,Sheldon,Dries,15,1994-04-23,26,Macomb,MI,USA,USA,"5' 9""",180,True,False,False,False,L,Y
474,8481524,D,Bowen Byram,/api/v1/people/8481524,Bowen,Byram,45,2001-06-13,19,Cranbrook,BC,CAN,CAN,"6' 1""",190,True,False,False,True,L,Y
475,8473446,D,Erik Johnson,/api/v1/people/8473446,Erik,Johnson,6,1988-03-21,32,Bloomington,MN,USA,USA,"6' 4""",225,True,True,False,False,R,Y
476,8474013,D,Ian Cole,/api/v1/people/8474013,Ian,Cole,28,1989-02-21,31,Ann Arbor,MI,USA,USA,"6' 1""",225,True,False,False,False,L,Y
477,8474685,LW,Matt Calvert,/api/v1/people/8474685,Matt,Calvert,11,1989-12-24,30,Brandon,MB,CAN,CAN,"5' 11""",186,True,False,False,False,L,Y
478,8475172,C,Nazem Kadri,/api/v1/people/8475172,Nazem,Kadri,91,1990-10-06,30,London,ON,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y
479,8475820,RW,Joonas Donskoi,/api/v1/people/8475820,Joonas,Donskoi,72,1992-04-13,28,Raahe,,FIN,FIN,"6' 0""",190,True,False,False,False,R,Y
480,8475831,G,Philipp Grubauer,/api/v1/people/8475831,Philipp,Grubauer,31,1991-11-25,29,Rosenheim,,DEU,DEU,"6' 1""",188,True,False,False,False,L,Y
481,8476391,C,T.J. Tynan,/api/v1/people/8476391,T.J.,Tynan,36,1992-02-25,28,Orland Park,IL,USA,USA,"5' 8""",165,True,False,False,False,R,Y
482,8476438,LW,Brandon Saad,/api/v1/people/8476438,Brandon,Saad,20,1992-10-27,28,Pittsburgh,PA,USA,USA,"6' 1""",206,True,False,False,False,L,Y
483,8476455,LW,Gabriel Landeskog,/api/v1/people/8476455,Gabriel,Landeskog,92,1992-11-23,28,Stockholm,,SWE,SWE,"6' 1""",215,True,False,True,False,L,Y
484,8477456,C,J.T. Compher,/api/v1/people/8477456,J.T.,Compher,37,1995-04-08,25,Northbrook,IL,USA,USA,"6' 0""",190,True,False,False,False,R,Y
485,8477492,C,Nathan MacKinnon,/api/v1/people/8477492,Nathan,MacKinnon,29,1995-09-01,25,Halifax,NS,CAN,CAN,"6' 0""",200,True,True,False,False,R,Y
486,8477930,C,Pierre-Edouard Bellemare,/api/v1/people/8477930,Pierre-Edouard,Bellemare,41,1985-03-06,35,Le Blanc-Mesnil,,FRA,FRA,"6' 0""",198,True,False,False,False,L,Y
487,8478420,RW,Mikko Rantanen,/api/v1/people/8478420,Mikko,Rantanen,96,1996-10-29,24,Nousiainen,,FIN,FIN,"6' 4""",215,True,False,False,False,L,Y
488,8479398,D,Samuel Girard,/api/v1/people/8479398,Samuel,Girard,49,1998-05-12,22,Roberval,QC,CAN,CAN,"5' 10""",170,True,False,False,False,L,Y
489,8479982,D,Conor Timmins,/api/v1/people/8479982,Conor,Timmins,20,1998-09-18,22,St. Catharines,ON,CAN,CAN,"6' 2""",185,True,False,False,True,R,Y
490,8480032,C,Shane Bowers,/api/v1/people/8480032,Shane,Bowers,14,1999-07-30,21,Halifax,NS,CAN,CAN,"6' 2""",186,True,False,False,True,L,Y
491,8480069,D,Cale Makar,/api/v1/people/8480069,Cale,Makar,8,1998-10-30,22,Calgary,AB,CAN,CAN,"5' 11""",187,True,False,False,True,R,Y
492,8480925,G,Pavel Francouz,/api/v1/people/8480925,Pavel,Francouz,39,1990-06-03,30,Plzen,,CZE,CZE,"6' 0""",179,True,False,False,False,R,Y
493,8481186,RW,Logan O'Connor,/api/v1/people/8481186,Logan,O'Connor,25,1996-08-14,24,Missouri City,TX,USA,USA,"6' 0""",175,True,False,False,True,R,Y
494,8471490,RW,Adam Cracknell,/api/v1/people/8471490,Adam,Cracknell,27,1985-07-15,35,Prince Albert,SK,CAN,CAN,"6' 3""",209,True,False,False,False,R,Y
495,8474068,C,Kyle Turris,/api/v1/people/8474068,Kyle,Turris,8,1989-08-14,31,New Westminster,BC,CAN,CAN,"6' 1""",190,True,False,False,False,R,Y
496,8476495,C,Seth Griffith,/api/v1/people/8476495,Seth,Griffith,23,1993-01-04,27,Wallaceburg,ON,CAN,CAN,"5' 9""",190,True,False,False,False,R,Y
497,8478021,D,William Lagesson,/api/v1/people/8478021,William,Lagesson,84,1996-02-22,24,Gothenburg,,SWE,SWE,"6' 2""",207,True,False,False,True,L,Y
498,8478442,C,Cooper Marody,/api/v1/people/8478442,Cooper,Marody,65,1996-12-20,23,Brighton,MI,USA,USA,"6' 0""",184,True,False,False,True,R,Y
499,8479344,RW,Jesse Puljujarvi,/api/v1/people/8479344,Jesse,Puljujarvi,98,1998-05-07,22,Alvkarleby,,SWE,FIN,"6' 4""",201,True,False,False,False,R,Y
500,8479347,LW,Tyler Benson,/api/v1/people/8479347,Tyler,Benson,49,1998-03-15,22,Edmonton,AB,CAN,CAN,"6' 0""",190,True,False,False,True,L,Y
501,8480802,C,Ryan McLeod,/api/v1/people/8480802,Ryan,McLeod,70,1999-09-21,21,Mississauga,ON,CAN,CAN,"6' 2""",207,True,False,False,True,L,Y
502,8480803,D,Evan Bouchard,/api/v1/people/8480803,Evan,Bouchard,75,1999-10-20,21,Oakville,ON,CAN,CAN,"6' 3""",194,True,False,False,True,R,Y
503,8480946,C,Dominik Kahun,/api/v1/people/8480946,Dominik,Kahun,21,1995-07-02,25,Plana,,CZE,DEU,"5' 11""",175,True,False,False,False,L,Y
504,8481598,D,Philip Broberg,/api/v1/people/8481598,Philip,Broberg,86,2001-06-25,19,Orebro,,SWE,SWE,"6' 3""",199,True,False,False,True,L,Y
505,8481638,LW,Joakim Nygard,/api/v1/people/8481638,Joakim,Nygard,10,1993-01-08,27,Stockholm,,SWE,SWE,"6' 0""",179,True,False,False,False,L,Y
506,8481813,C,Gaetan Haas,/api/v1/people/8481813,Gaetan,Haas,91,1992-01-31,28,Biel-Bienne,,CHE,CHE,"6' 0""",181,True,False,False,False,R,Y
507,8469608,G,Mike Smith,/api/v1/people/8469608,Mike,Smith,41,1982-03-22,38,Kingston,ON,CAN,CAN,"6' 5""",220,True,False,False,False,L,Y
508,8471707,LW,James Neal,/api/v1/people/8471707,James,Neal,18,1987-09-03,33,Whitby,ON,CAN,CAN,"6' 3""",212,True,False,False,False,L,Y
509,8471729,D,Kris Russell,/api/v1/people/8471729,Kris,Russell,4,1987-05-02,33,Caroline,AB,CAN,CAN,"5' 10""",170,True,False,False,False,L,Y
510,8474589,C,Tyler Ennis,/api/v1/people/8474589,Tyler,Ennis,63,1989-10-06,31,Edmonton,AB,CAN,CAN,"5' 9""",161,True,False,False,False,L,Y
511,8475156,G,Mikko Koskinen,/api/v1/people/8475156,Mikko,Koskinen,19,1988-07-18,32,Vantaa,,FIN,FIN,"6' 7""",202,True,False,False,False,L,Y
512,8475163,RW,Alex Chiasson,/api/v1/people/8475163,Alex,Chiasson,39,1990-10-01,30,Montreal,QC,CAN,CAN,"6' 4""",208,True,False,False,False,R,Y
513,8475178,RW,Zack Kassian,/api/v1/people/8475178,Zack,Kassian,44,1991-01-24,29,Windsor,ON,CAN,CAN,"6' 3""",211,True,False,False,False,R,Y
514,8475197,D,Tyson Barrie,/api/v1/people/8475197,Tyson,Barrie,22,1991-07-26,29,Victoria,BC,CAN,CAN,"5' 11""",197,True,False,False,False,R,Y
515,8476326,RW,Josh Archibald,/api/v1/people/8476326,Josh,Archibald,15,1992-10-06,28,Regina,SK,CAN,CAN,"5' 10""",176,True,False,False,False,R,Y
516,8476341,G,Anton Forsberg,/api/v1/people/8476341,Anton,Forsberg,33,1992-11-27,28,Härnösand,,SWE,SWE,"6' 3""",192,True,False,False,False,L,Y
517,8476409,C,Alan Quine,/api/v1/people/8476409,Alan,Quine,26,1993-02-25,27,Belleville,ON,CAN,CAN,"6' 0""",203,True,False,False,False,L,Y
518,8476454,C,Ryan Nugent-Hopkins,/api/v1/people/8476454,Ryan,Nugent-Hopkins,93,1993-04-12,27,Burnaby,BC,CAN,CAN,"6' 0""",184,True,True,False,False,L,Y
519,8476457,D,Adam Larsson,/api/v1/people/8476457,Adam,Larsson,6,1992-11-12,28,Skellefteå,,SWE,SWE,"6' 3""",208,True,True,False,False,R,Y
520,8476472,D,Oscar Klefbom,/api/v1/people/8476472,Oscar,Klefbom,77,1993-07-20,27,Karlstad,,SWE,SWE,"6' 3""",216,True,False,False,False,L,Y
521,8476915,LW,Jujhar Khaira,/api/v1/people/8476915,Jujhar,Khaira,16,1994-08-13,26,Surrey,BC,CAN,CAN,"6' 4""",212,True,False,False,False,L,Y
522,8477498,D,Darnell Nurse,/api/v1/people/8477498,Darnell,Nurse,25,1995-02-04,25,Hamilton,ON,CAN,CAN,"6' 4""",221,True,True,False,False,L,Y
523,8477934,C,Leon Draisaitl,/api/v1/people/8477934,Leon,Draisaitl,29,1995-10-27,25,Cologne,,DEU,DEU,"6' 2""",208,True,True,False,False,L,Y
524,8478402,C,Connor McDavid,/api/v1/people/8478402,Connor,McDavid,97,1997-01-13,23,Richmond Hill,ON,CAN,CAN,"6' 1""",193,True,False,True,False,L,Y
525,8478451,D,Ethan Bear,/api/v1/people/8478451,Ethan,Bear,74,1997-06-26,23,Regina,SK,CAN,CAN,"5' 11""",197,True,False,False,True,R,Y
526,8478452,D,Caleb Jones,/api/v1/people/8478452,Caleb,Jones,82,1997-06-06,23,Arlington,TX,USA,USA,"6' 1""",194,True,False,False,True,L,Y
527,8479466,RW,Patrick Russell,/api/v1/people/8479466,Patrick,Russell,52,1993-01-04,27,Holte,,DNK,DNK,"6' 1""",203,True,False,False,False,R,Y
528,8479973,G,Stuart Skinner,/api/v1/people/8479973,Stuart,Skinner,50,1998-11-01,22,Edmonton,AB,CAN,CAN,"6' 4""",206,True,False,False,True,L,Y
529,8479977,RW,Kailer Yamamoto,/api/v1/people/8479977,Kailer,Yamamoto,56,1998-09-29,22,Spokane,WA,USA,USA,"5' 8""",153,True,False,False,False,R,Y
530,8477353,C,Tyler Motte,/api/v1/people/8477353,Tyler,Motte,64,1995-03-10,25,St. Clair,MI,USA,USA,"5' 10""",192,True,False,False,False,L,Y
531,8478970,D,Jalen Chatfield,/api/v1/people/8478970,Jalen,Chatfield,63,1996-05-15,24,Ypsilanti,MI,USA,USA,"6' 1""",188,True,False,False,True,R,Y
532,8470626,LW,Loui Eriksson,/api/v1/people/8470626,Loui,Eriksson,21,1985-07-17,35,Gothenburg,,SWE,SWE,"6' 2""",179,True,False,False,False,L,Y
533,8471303,D,Alexander Edler,/api/v1/people/8471303,Alexander,Edler,23,1986-04-21,34,Ostersund,,SWE,SWE,"6' 3""",212,True,False,False,False,L,Y
534,8474091,C,Brandon Sutter,/api/v1/people/8474091,Brandon,Sutter,20,1989-02-14,31,Huntington,NY,USA,CAN,"6' 3""",190,True,False,False,False,R,Y
535,8474291,C,Jay Beagle,/api/v1/people/8474291,Jay,Beagle,83,1985-10-16,35,Calgary,AB,CAN,CAN,"6' 3""",210,True,False,False,False,R,Y
536,8474574,D,Tyler Myers,/api/v1/people/8474574,Tyler,Myers,57,1990-02-01,30,Houston,TX,USA,CAN,"6' 8""",229,True,False,False,False,R,Y
537,8474651,G,Braden Holtby,/api/v1/people/8474651,Braden,Holtby,49,1989-09-16,31,Lloydminster,SK,CAN,CAN,"6' 2""",214,True,False,False,False,L,Y
538,8474818,D,Jordie Benn,/api/v1/people/8474818,Jordie,Benn,8,1987-07-26,33,Victoria,BC,CAN,CAN,"6' 2""",199,True,False,False,False,L,Y
539,8474849,LW,Antoine Roussel,/api/v1/people/8474849,Antoine,Roussel,26,1989-11-21,31,Roubaix,,FRA,FRA,"5' 11""",199,True,False,False,False,L,Y
540,8475907,LW,Micheal Ferland,/api/v1/people/8475907,Micheal,Ferland,79,1992-04-20,28,Swan River,MB,CAN,CAN,"6' 1""",217,True,False,False,False,L,Y
541,8476468,C,J.T. Miller,/api/v1/people/8476468,J.T.,Miller,9,1993-03-14,27,East Palestine,OH,USA,USA,"6' 1""",218,True,False,False,False,L,Y
542,8476871,LW,Tanner Pearson,/api/v1/people/8476871,Tanner,Pearson,70,1992-08-10,28,Kitchener,ON,CAN,CAN,"6' 1""",201,True,False,False,False,L,Y
543,8477220,D,Nate Schmidt,/api/v1/people/8477220,Nate,Schmidt,88,1991-07-16,29,St. Cloud,MN,USA,USA,"6' 0""",194,True,False,False,False,L,Y
544,8477473,RW,Justin Bailey,/api/v1/people/8477473,Justin,Bailey,38,1995-07-01,25,Buffalo,NY,USA,USA,"6' 4""",214,True,False,False,False,R,Y
545,8477500,C,Bo Horvat,/api/v1/people/8477500,Bo,Horvat,53,1995-04-05,25,London,ON,CAN,CAN,"6' 0""",215,True,False,False,False,L,Y
546,8477937,RW,Jake Virtanen,/api/v1/people/8477937,Jake,Virtanen,18,1996-08-17,24,Langley,BC,CAN,CAN,"6' 1""",226,True,False,False,False,R,Y
547,8477963,C,Jayce Hawryluk,/api/v1/people/8477963,Jayce,Hawryluk,79,1996-01-01,24,Yorkton,SK,CAN,CAN,"5' 11""",196,True,False,False,False,R,Y
548,8477967,G,Thatcher Demko,/api/v1/people/8477967,Thatcher,Demko,35,1995-12-08,25,San Diego,CA,USA,USA,"6' 4""",192,True,False,False,True,L,Y
549,8478444,RW,Brock Boeser,/api/v1/people/8478444,Brock,Boeser,6,1997-02-25,23,Burnsville,MN,USA,USA,"6' 1""",208,True,False,False,False,R,Y
550,8478874,C,Adam Gaudette,/api/v1/people/8478874,Adam,Gaudette,96,1996-10-03,24,Braintree,MA,USA,USA,"6' 1""",170,True,False,False,False,R,Y
551,8479355,D,Olli Juolevi,/api/v1/people/8479355,Olli,Juolevi,48,1998-05-05,22,Helsinki,,FIN,FIN,"6' 2""",182,True,False,False,True,L,Y
552,8479772,C,Zack MacEwen,/api/v1/people/8479772,Zack,MacEwen,71,1996-07-08,24,Charlottetown,PE,CAN,CAN,"6' 3""",205,True,False,False,True,R,Y
553,8480012,C,Elias Pettersson,/api/v1/people/8480012,Elias,Pettersson,40,1998-11-12,22,Sundsvall,,SWE,SWE,"6' 2""",176,True,False,False,False,L,Y
554,8480800,D,Quinn Hughes,/api/v1/people/8480800,Quinn,Hughes,43,1999-10-14,21,Orlando,FL,USA,USA,"5' 10""",170,True,False,False,True,L,Y
555,8481478,G,Jake Kielly,/api/v1/people/8481478,Jake,Kielly,30,1996-09-10,24,Eden Prairie,MN,USA,USA,"6' 2""",201,True,False,False,True,L,Y
556,8481479,D,Brogan Rafferty,/api/v1/people/8481479,Brogan,Rafferty,3,1995-05-28,25,West Dundee,IL,USA,USA,"6' 0""",195,True,False,False,True,R,Y
557,8470612,C,Ryan Getzlaf,/api/v1/people/8470612,Ryan,Getzlaf,15,1985-05-10,35,Regina,SK,CAN,CAN,"6' 3""",228,True,False,True,False,R,Y
558,8470655,RW,David Backes,/api/v1/people/8470655,David,Backes,21,1984-05-01,36,Minneapolis,MN,USA,USA,"6' 3""",215,True,False,False,False,R,Y
559,8474031,D,Kevin Shattenkirk,/api/v1/people/8474031,Kevin,Shattenkirk,22,1989-01-29,31,New Rochelle,NY,USA,USA,"6' 0""",203,True,False,False,False,R,Y
560,8474641,C,Adam Henrique,/api/v1/people/8474641,Adam,Henrique,14,1990-02-06,30,Brantford,ON,CAN,CAN,"6' 0""",188,True,False,False,False,L,Y
561,8474683,C,Derek Grant,/api/v1/people/8474683,Derek,Grant,38,1990-04-20,30,Abbotsford,BC,CAN,CAN,"6' 3""",206,True,False,False,False,L,Y
562,8475164,RW,Jakob Silfverberg,/api/v1/people/8475164,Jakob,Silfverberg,33,1990-10-13,30,Gävle,,SWE,SWE,"6' 0""",208,True,True,False,False,R,Y
563,8475235,LW,Nicolas Deslauriers,/api/v1/people/8475235,Nicolas,Deslauriers,20,1991-02-22,29,LaSalle,QC,CAN,CAN,"6' 3""",219,True,False,False,False,L,Y
564,8475461,LW,Andrew Agozzino,/api/v1/people/8475461,Andrew,Agozzino,26,1991-01-03,29,Kleinburg,ON,CAN,CAN,"5' 10""",187,True,False,False,False,L,Y
565,8475764,D,Cam Fowler,/api/v1/people/8475764,Cam,Fowler,4,1991-12-05,29,Windsor,ON,CAN,USA,"6' 1""",207,True,False,False,False,L,Y
566,8476312,D,Josh Manson,/api/v1/people/8476312,Josh,Manson,42,1991-10-07,29,Hinsdale,IL,USA,CAN,"6' 3""",224,True,True,False,False,R,Y
567,8476407,D,Andy Welinski,/api/v1/people/8476407,Andy,Welinski,45,1993-04-27,27,Duluth,MN,USA,USA,"6' 1""",201,True,False,False,False,R,Y
568,8476434,G,John Gibson,/api/v1/people/8476434,John,Gibson,36,1993-07-14,27,Pittsburgh,PA,USA,USA,"6' 2""",207,True,False,False,False,L,Y
569,8476483,LW,Rickard Rakell,/api/v1/people/8476483,Rickard,Rakell,67,1993-05-05,27,Sundbyberg,,SWE,SWE,"6' 0""",196,True,False,False,False,R,Y
570,8476854,D,Hampus Lindholm,/api/v1/people/8476854,Hampus,Lindholm,47,1994-01-20,26,Helsingborg,,SWE,SWE,"6' 3""",208,True,False,False,False,L,Y
571,8477043,D,Christian Djoos,/api/v1/people/8477043,Christian,Djoos,29,1994-08-06,26,Gothenburg,,SWE,SWE,"6' 0""",180,True,False,False,False,L,Y
572,8477240,C,Carter Rowney,/api/v1/people/8477240,Carter,Rowney,24,1989-05-10,31,Grande Prairie,AB,CAN,CAN,"6' 1""",208,True,False,False,False,R,Y
573,8477947,LW,Sonny Milano,/api/v1/people/8477947,Sonny,Milano,22,1996-05-12,24,Massapequa,NY,USA,USA,"6' 0""",194,True,False,False,False,L,Y
574,8478046,LW,Danton Heinen,/api/v1/people/8478046,Danton,Heinen,43,1995-07-05,25,Langley,BC,CAN,CAN,"6' 1""",188,True,False,False,False,L,Y
575,8479351,C,Sam Steel,/api/v1/people/8479351,Sam,Steel,34,1998-02-03,22,Ardrossan,AB,CAN,CAN,"5' 11""",189,True,False,False,True,L,Y
576,8479368,LW,Max Jones,/api/v1/people/8479368,Max,Jones,49,1998-02-17,22,Rochester,MI,USA,USA,"6' 1""",220,True,False,False,False,L,Y
577,8479968,C,Vinni Lettieri,/api/v1/people/8479968,Vinni,Lettieri,95,1995-02-06,25,Excelsior,MN,USA,USA,"5' 11""",185,True,False,False,False,R,Y
578,8476889,C,Radek Faksa,/api/v1/people/8476889,Radek,Faksa,12,1994-01-09,26,Vitkov,,CZE,CZE,"6' 3""",220,True,False,False,False,L,Y
579,8478449,LW,Roope Hintz,/api/v1/people/8478449,Roope,Hintz,24,1996-11-17,24,Tampere,,FIN,FIN,"6' 3""",220,True,False,False,False,L,Y
580,8478495,RW,Denis Gurianov,/api/v1/people/8478495,Denis,Gurianov,34,1997-06-07,23,Togliatti,,RUS,RUS,"6' 3""",200,True,False,False,True,L,Y
581,8470794,C,Joe Pavelski,/api/v1/people/8470794,Joe,Pavelski,16,1984-07-11,36,Plover,WI,USA,USA,"5' 11""",195,True,False,False,False,R,Y
582,8471228,RW,Alexander Radulov,/api/v1/people/8471228,Alexander,Radulov,47,1986-07-05,34,Nizhny Tagil,,RUS,RUS,"6' 1""",205,True,False,False,False,L,Y
583,8471260,LW,Blake Comeau,/api/v1/people/8471260,Blake,Comeau,15,1986-02-18,34,Meadow Lake,SK,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y
584,8471284,D,Andrej Sekera,/api/v1/people/8471284,Andrej,Sekera,5,1986-06-08,34,Bojnice,,SVK,SVK,"6' 0""",195,True,False,False,False,L,Y
585,8471418,G,Anton Khudobin,/api/v1/people/8471418,Anton,Khudobin,35,1986-05-07,34,Ust-Kamenogorsk,,KAZ,RUS,"5' 11""",195,True,False,False,False,L,Y
586,8471699,C,Andrew Cogliano,/api/v1/people/8471699,Andrew,Cogliano,11,1987-06-14,33,Toronto,ON,CAN,CAN,"5' 10""",175,True,False,False,False,L,Y
587,8471750,G,Ben Bishop,/api/v1/people/8471750,Ben,Bishop,30,1986-11-21,34,Denver,CO,USA,USA,"6' 7""",210,True,False,False,False,L,Y
588,8473994,LW,Jamie Benn,/api/v1/people/8473994,Jamie,Benn,14,1989-07-18,31,Victoria,BC,CAN,CAN,"6' 2""",210,True,False,True,False,L,Y
589,8475413,C,Justin Dowling,/api/v1/people/8475413,Justin,Dowling,37,1990-10-01,30,Calgary,AB,CAN,CAN,"5' 10""",180,True,False,False,False,L,Y
590,8475730,D,Stephen Johns,/api/v1/people/8475730,Stephen,Johns,28,1992-04-18,28,Ellwood City,PA,USA,USA,"6' 4""",225,True,False,False,False,R,Y
591,8475794,C,Tyler Seguin,/api/v1/people/8475794,Tyler,Seguin,91,1992-01-31,28,Brampton,ON,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y
592,8475796,D,Mark Pysyk,/api/v1/people/8475796,Mark,Pysyk,13,1992-01-11,28,Sherwood Park,AB,CAN,CAN,"6' 1""",196,True,False,False,False,R,Y
593,8475906,D,John Klingberg,/api/v1/people/8475906,John,Klingberg,3,1992-08-14,28,Gothenburg,,SWE,SWE,"6' 3""",190,True,False,False,False,R,Y
594,8476166,D,Taylor Fedun,/api/v1/people/8476166,Taylor,Fedun,42,1988-06-04,32,Edmonton,AB,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y
595,8476467,D,Jamie Oleksiak,/api/v1/people/8476467,Jamie,Oleksiak,2,1992-12-21,27,Toronto,ON,CAN,CAN,"6' 7""",255,True,False,False,False,L,Y
596,8476902,D,Esa Lindell,/api/v1/people/8476902,Esa,Lindell,23,1994-05-23,26,Vantaa,,FIN,FIN,"6' 3""",215,True,False,False,False,L,Y
597,8477450,C,Jason Dickinson,/api/v1/people/8477450,Jason,Dickinson,18,1995-07-04,25,Georgetown,ON,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y
598,8477810,D,Joel Hanley,/api/v1/people/8477810,Joel,Hanley,39,1991-06-08,29,Keswick,ON,CAN,CAN,"5' 11""",190,True,False,False,False,L,Y
599,8479979,G,Jake Oettinger,/api/v1/people/8479979,Jake,Oettinger,29,1998-12-18,21,Lakeville,MN,USA,USA,"6' 5""",225,True,False,False,True,L,Y
600,8480036,D,Miro Heiskanen,/api/v1/people/8480036,Miro,Heiskanen,4,1999-07-18,21,Espoo,,FIN,FIN,"6' 1""",190,True,False,False,False,L,Y
601,8480848,C,Ty Dellandrea,/api/v1/people/8480848,Ty,Dellandrea,60,2000-07-21,20,Toronto,ON,CAN,CAN,"6' 1""",190,True,False,False,True,R,Y
602,8481641,LW,Joel Kiviranta,/api/v1/people/8481641,Joel,Kiviranta,25,1996-03-23,24,Vantaa,,FIN,FIN,"5' 11""",180,True,False,False,True,L,Y
603,8470604,C,Jeff Carter,/api/v1/people/8470604,Jeff,Carter,77,1985-01-01,35,London,ON,CAN,CAN,"6' 3""",219,True,True,False,False,R,Y
604,8470606,RW,Dustin Brown,/api/v1/people/8470606,Dustin,Brown,23,1984-11-04,36,Ithaca,NY,USA,USA,"6' 0""",210,True,False,False,False,R,Y
605,8471685,C,Anze Kopitar,/api/v1/people/8471685,Anze,Kopitar,11,1987-08-24,33,Jesenice,,SVN,SVN,"6' 3""",225,True,False,True,False,L,Y
606,8471734,G,Jonathan Quick,/api/v1/people/8471734,Jonathan,Quick,32,1986-01-21,34,Milford,CT,USA,USA,"6' 1""",216,True,False,False,False,L,Y
607,8474563,D,Drew Doughty,/api/v1/people/8474563,Drew,Doughty,8,1989-12-08,31,London,ON,CAN,CAN,"6' 1""",202,True,True,False,False,R,Y
608,8476874,D,Olli Maatta,/api/v1/people/8476874,Olli,Maatta,6,1994-08-22,26,Jyväskylä,,FIN,FIN,"6' 2""",206,True,False,False,False,L,Y
609,8476924,RW,Martin Frk,/api/v1/people/8476924,Martin,Frk,29,1993-10-05,27,Pelhrimov,,CZE,CZE,"6' 1""",205,True,False,False,False,R,Y
610,8477073,D,Kurtis MacDermid,/api/v1/people/8477073,Kurtis,MacDermid,56,1994-03-25,26,Sauble Beach,ON,CAN,CAN,"6' 5""",233,True,False,False,False,L,Y
611,8477234,G,Troy Grosenick,/api/v1/people/8477234,Troy,Grosenick,1,1989-08-27,31,Brookfield,WI,USA,USA,"6' 1""",185,True,False,False,False,L,Y
612,8477361,G,Calvin Petersen,/api/v1/people/8477361,Calvin,Petersen,40,1994-10-19,26,Waterloo,IA,USA,USA,"6' 1""",185,True,False,False,True,R,Y
613,8477960,C,Adrian Kempe,/api/v1/people/8477960,Adrian,Kempe,9,1996-09-13,24,Kramfors,,SWE,SWE,"6' 2""",201,True,False,False,False,L,Y
614,8478020,C,Michael Amadio,/api/v1/people/8478020,Michael,Amadio,10,1996-05-13,24,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",204,True,False,False,False,R,Y
615,8478455,LW,Austin Wagner,/api/v1/people/8478455,Austin,Wagner,51,1997-06-23,23,Calgary,AB,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y
616,8478911,D,Matt Roy,/api/v1/people/8478911,Matt,Roy,3,1995-03-01,25,Detroit,MI,USA,USA,"6' 1""",200,True,False,False,True,R,Y
617,8479675,C,Trevor Moore,/api/v1/people/8479675,Trevor,Moore,12,1995-03-31,25,Thousand Oaks,CA,USA,USA,"5' 10""",185,True,False,False,True,L,Y
618,8479998,D,Mikey Anderson,/api/v1/people/8479998,Mikey,Anderson,44,1999-05-25,21,Fridley,MN,USA,USA,"6' 0""",197,True,False,False,True,L,Y
619,8480014,C,Gabriel Vilardi,/api/v1/people/8480014,Gabriel,Vilardi,42,1999-08-16,21,Kingston,ON,CAN,CAN,"6' 3""",201,True,False,False,True,R,Y
620,8480113,LW,Alex Iafallo,/api/v1/people/8480113,Alex,Iafallo,19,1993-12-21,26,Eden,NY,USA,USA,"6' 0""",188,True,False,False,False,L,Y
621,8480336,D,Sean Walker,/api/v1/people/8480336,Sean,Walker,26,1994-11-13,26,Keswick,ON,CAN,CAN,"5' 11""",196,True,False,False,False,R,Y
622,8481481,C,Blake Lizotte,/api/v1/people/8481481,Blake,Lizotte,46,1997-12-13,23,Lindstrom,MN,USA,USA,"5' 7""",172,True,False,False,True,L,Y
623,8474578,D,Erik Karlsson,/api/v1/people/8474578,Erik,Karlsson,65,1990-05-31,30,Landsbro,,SWE,SWE,"6' 0""",190,True,True,False,False,R,I
624,8476881,C,Tomas Hertl,/api/v1/people/8476881,Tomas,Hertl,48,1993-11-12,27,Praha,,CZE,CZE,"6' 2""",215,True,True,False,False,L,I
625,8478099,RW,Kevin Labanc,/api/v1/people/8478099,Kevin,Labanc,62,1995-12-12,25,Brooklyn,NY,USA,USA,"5' 11""",185,True,False,False,False,R,Y
626,8466139,C,Patrick Marleau,/api/v1/people/8466139,Patrick,Marleau,12,1979-09-15,41,Aneroid,SK,CAN,CAN,"6' 2""",215,True,False,False,False,L,Y
627,8470613,D,Brent Burns,/api/v1/people/8470613,Brent,Burns,88,1985-03-09,35,Barrie,ON,CAN,CAN,"6' 5""",230,True,True,False,False,R,Y
