,ID,Position,FullName,Link,FirstName,LastName,PrimaryNumber,BirthDate,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,Rookie,RosterStatus
2487,8480081,D,Michael Kapla,/api/v1/people/8480081,Michael,Kapla,0,1994-09-19,Eau Claire,WI,USA,USA,"6' 0""",200,False,True,N
2488,8477881,C,Connor Jones,/api/v1/people/8477881,Connor,Jones,48,1990-08-16,Montrose,BC,CAN,CAN,"5' 9""",182,False,False,N
2489,8477959,R,Joshua Ho-Sang,/api/v1/people/8477959,Joshua,Ho-Sang,26,1996-01-22,Toronto,ON,CAN,CAN,"6' 0""",173,True,False,N
2490,8478445,C,Mathew Barzal,/api/v1/people/8478445,Mathew,Barzal,13,1997-05-26,Coquitlam,BC,CAN,CAN,"6' 0""",187,True,False,Y
2491,8478463,L,Anthony Beauvillier,/api/v1/people/8478463,Anthony,Beauvillier,18,1997-06-08,Sorel-Tracy,QC,CAN,CAN,"5' 11""",182,True,False,Y
2492,8476918,L,Jimmy Vesey,/api/v1/people/8476918,Jimmy,Vesey,26,1993-05-26,Boston,MA,USA,USA,"6' 3""",202,True,False,Y
2493,8476922,C,Boo Nieves,/api/v1/people/8476922,Boo,Nieves,15,1994-01-23,Syracuse,NY,USA,USA,"6' 3""",214,False,False,N
2494,8477402,R,Pavel Buchnevich,/api/v1/people/8477402,Pavel,Buchnevich,89,1995-04-17,Cherepovets,,RUS,RUS,"6' 3""",197,True,False,Y
2495,8477462,D,Robert Hagg,/api/v1/people/8477462,Robert,Hagg,8,1995-02-08,Uppsala,,SWE,SWE,"6' 2""",204,True,False,Y
2496,8477502,D,Samuel Morin,/api/v1/people/8477502,Samuel,Morin,55,1995-07-12,Lac-Beauport,QC,CAN,CAN,"6' 6""",202,True,True,I
2497,8478439,R,Travis Konecny,/api/v1/people/8478439,Travis,Konecny,11,1997-03-11,London,ON,CAN,CAN,"5' 10""",175,True,False,Y
2498,8478500,D,Ivan Provorov,/api/v1/people/8478500,Ivan,Provorov,9,1997-01-13,Yaroslavl,,RUS,RUS,"6' 1""",201,True,False,Y
2499,8479648,L,Roman Lyubimov,/api/v1/people/8479648,Roman,Lyubimov,13,1992-01-06,Tver,,RUS,RUS,"6' 2""",207,False,False,N
2500,8480087,R,Mike Vecchione,/api/v1/people/8480087,Mike,Vecchione,74,1993-02-25,Saugus,MA,USA,USA,"5' 10""",194,True,False,N
2501,8476932,G,Anthony Stolarz,/api/v1/people/8476932,Anthony,Stolarz,31,1994-01-20,Edison,NJ,USA,USA,"6' 5""",230,True,False,N
2502,8477240,C,Carter Rowney,/api/v1/people/8477240,Carter,Rowney,24,1989-05-10,Grande Prairie,AB,CAN,CAN,"6' 1""",208,True,False,Y
2503,8477404,L,Jake Guentzel,/api/v1/people/8477404,Jake,Guentzel,59,1994-10-06,Omaha,NE,USA,USA,"5' 11""",180,True,False,Y
2504,8477520,C,Jean-Sebastien Dea,/api/v1/people/8477520,Jean-Sebastien,Dea,15,1994-02-08,Laval,QC,CAN,CAN,"5' 11""",168,True,True,N
2505,8477465,G,Tristan Jarry,/api/v1/people/8477465,Tristan,Jarry,35,1995-04-29,Surrey,BC,CAN,CAN,"6' 2""",194,True,False,Y
2506,8476303,D,Rob O'Gara,/api/v1/people/8476303,Rob,O'Gara,46,1993-07-06,Massapequa,NY,USA,USA,"6' 4""",214,False,False,N
2507,8476374,C,Sean Kuraly,/api/v1/people/8476374,Sean,Kuraly,52,1993-01-20,Dublin,OH,USA,USA,"6' 2""",213,True,False,Y
2508,8476891,D,Matt Grzelcyk,/api/v1/people/8476891,Matt,Grzelcyk,48,1994-01-05,Charlestown,MA,USA,USA,"5' 9""",174,True,False,N
2509,8477320,L,Anton Blidh,/api/v1/people/8477320,Anton,Blidh,81,1995-03-14,Molnlycke,,SWE,SWE,"6' 0""",201,True,True,N
2510,8477417,L,Peter Cehlarik,/api/v1/people/8477417,Peter,Cehlarik,22,1995-08-02,Zilina,,SVK,SVK,"6' 2""",202,True,False,N
2511,8478046,L,Danton Heinen,/api/v1/people/8478046,Danton,Heinen,43,1995-07-05,Langley,BC,CAN,CAN,"6' 1""",188,True,False,Y
2512,8478417,C,Jakob Forsbacka Karlsson,/api/v1/people/8478417,Jakob,Forsbacka Karlsson,23,1996-10-31,Stockholm,,SWE,SWE,"6' 1""",184,True,False,N
2513,8478443,D,Brandon Carlo,/api/v1/people/8478443,Brandon,Carlo,25,1996-11-26,Colorado Springs,CO,USA,USA,"6' 5""",212,True,False,Y
2514,8478512,C,Austin Czarnik,/api/v1/people/8478512,Austin,Czarnik,27,1992-12-12,Detroit,MI,USA,USA,"5' 9""",170,True,False,Y
2515,8479325,D,Charlie McAvoy,/api/v1/people/8479325,Charlie,McAvoy,73,1997-12-21,Long Beach,NY,USA,USA,"6' 0""",208,True,False,Y
2516,8475876,G,Zane McIntyre,/api/v1/people/8475876,Zane,McIntyre,31,1992-08-20,Grand Forks,ND,USA,USA,"6' 2""",206,False,False,N
2517,8475982,D,Erik Burgdoerfer,/api/v1/people/8475982,Erik,Burgdoerfer,46,1988-12-11,Abington,PA,USA,USA,"6' 1""",207,False,False,N
2518,8477041,D,Brady Austin,/api/v1/people/8477041,Brady,Austin,67,1993-06-16,Bobcaygeon,ON,CAN,CAN,"6' 4""",230,False,False,N
2519,8477391,C,Sean Malone,/api/v1/people/8477391,Sean,Malone,43,1995-04-30,Buffalo,NY,USA,USA,"6' 0""",197,True,True,N
2520,8477478,L,William Carrier,/api/v1/people/8477478,William,Carrier,28,1994-12-20,LaSalle,QC,CAN,CAN,"6' 2""",218,True,False,Y
2521,8477491,R,Nick Baptiste,/api/v1/people/8477491,Nick,Baptiste,13,1995-08-04,Ottawa,ON,CAN,CAN,"6' 1""",203,False,False,N
2522,8478425,D,Brendan Guhle,/api/v1/people/8478425,Brendan,Guhle,2,1997-07-29,Edmonton,AB,CAN,CAN,"6' 2""",197,True,False,N
2523,8479423,L,Alex Nylander,/api/v1/people/8479423,Alex,Nylander,92,1998-03-02,Calgary,AB,CAN,CAN,"6' 1""",192,True,True,Y
2524,8480083,L,C.J. Smith,/api/v1/people/8480083,C.J.,Smith,49,1994-12-01,Des Moines,IA,USA,USA,"5' 11""",184,True,True,N
2525,8477476,L,Artturi Lehkonen,/api/v1/people/8477476,Artturi,Lehkonen,62,1995-07-04,Piikkio,,FIN,FIN,"6' 0""",176,True,False,Y
2526,8477957,R,Nikita Scherbak,/api/v1/people/8477957,Nikita,Scherbak,21,1995-12-30,Moscow,,RUS,RUS,"6' 2""",192,False,False,N
2527,8479410,D,Mikhail Sergachev,/api/v1/people/8479410,Mikhail,Sergachev,98,1998-06-25,Nizhnekamsk,,RUS,RUS,"6' 3""",216,True,False,Y
2528,8474018,L,Christopher DiDomenico,/api/v1/people/8474018,Christopher,DiDomenico,49,1989-02-20,Toronto,ON,CAN,CAN,"5' 11""",174,False,False,N
2529,8477971,D,Andreas Englund,/api/v1/people/8477971,Andreas,Englund,39,1996-01-21,Stockholm,,SWE,SWE,"6' 3""",189,False,True,Y
2530,8478400,C,Colin White,/api/v1/people/8478400,Colin,White,36,1997-01-30,Boston,MA,USA,USA,"5' 11""",191,True,False,Y
2531,8478469,D,Thomas Chabot,/api/v1/people/8478469,Thomas,Chabot,72,1997-01-30,Sainte-Marie,QC,CAN,CAN,"6' 2""",190,True,False,Y
2532,8478483,R,Mitchell Marner,/api/v1/people/8478483,Mitchell,Marner,16,1997-05-05,Markham,ON,CAN,CAN,"6' 0""",175,True,False,Y
2533,8479318,C,Auston Matthews,/api/v1/people/8479318,Auston,Matthews,34,1997-09-17,San Ramon,CA,USA,USA,"6' 3""",220,True,False,Y
2534,8479458,D,Nikita Zaitsev,/api/v1/people/8479458,Nikita,Zaitsev,22,1991-10-29,Moscow,,RUS,RUS,"6' 2""",188,True,False,Y
2535,8477312,G,Antoine Bibeau,/api/v1/people/8477312,Antoine,Bibeau,35,1994-05-01,Victoriaville,QC,CAN,CAN,"6' 3""",205,True,True,N
2536,8476924,R,Martin Frk,/api/v1/people/8476924,Martin,Frk,29,1993-10-05,Pelhrimov,,CZE,CZE,"6' 1""",205,True,False,Y
2537,8477458,L,Valentin Zykov,/api/v1/people/8477458,Valentin,Zykov,7,1995-05-15,St. Petersburg,,RUS,RUS,"6' 0""",220,False,False,N
2538,8478027,C,Lucas Wallmark,/api/v1/people/8478027,Lucas,Wallmark,71,1995-09-05,Umea,,SWE,SWE,"6' 0""",178,True,False,Y
2539,8478427,C,Sebastian Aho,/api/v1/people/8478427,Sebastian,Aho,20,1997-07-26,Rauma,,FIN,FIN,"6' 0""",176,True,False,Y
2540,8479249,C,Andrew Poturalski,/api/v1/people/8479249,Andrew,Poturalski,43,1994-01-14,Williamsville,NY,USA,USA,"5' 10""",183,True,True,N
2541,8477968,G,Alex Nedeljkovic,/api/v1/people/8477968,Alex,Nedeljkovic,39,1996-01-07,Parma,OH,USA,USA,"6' 0""",189,True,True,Y
2542,8479115,G,Jorge Alves,/api/v1/people/8479115,Jorge,Alves,0,1979-01-30,Boston,MA,USA,USA,"5' 9""",185,False,False,N
2543,8475597,R,Shane Harper,/api/v1/people/8475597,Shane,Harper,38,1989-02-01,Valencia,CA,USA,USA,"5' 11""",193,False,False,N
2544,8477346,D,MacKenzie Weegar,/api/v1/people/8477346,MacKenzie,Weegar,52,1994-01-07,Ottawa,ON,CAN,CAN,"6' 0""",200,True,False,Y
2545,8477452,D,Ian McCoshen,/api/v1/people/8477452,Ian,McCoshen,37,1995-08-05,Anaheim,CA,USA,USA,"6' 3""",210,True,False,N
2546,8478843,C,Denis Malgin,/api/v1/people/8478843,Denis,Malgin,62,1997-01-18,Olten,,CHE,CHE,"5' 9""",177,True,False,N
2547,8476285,C,Matthew Peca,/api/v1/people/8476285,Matthew,Peca,53,1993-04-27,Petawawa,ON,CAN,CAN,"5' 9""",182,True,False,N
2548,8476911,C,Tanner Richard,/api/v1/people/8476911,Tanner,Richard,38,1993-04-06,Markham,ON,CAN,CAN,"6' 0""",192,False,False,N
2549,8477009,D,Jake Dotchin,/api/v1/people/8477009,Jake,Dotchin,59,1994-03-24,Cambridge,ON,CAN,CAN,"6' 3""",210,False,False,N
2550,8477454,L,Adam Erne,/api/v1/people/8477454,Adam,Erne,73,1995-04-20,New Haven,CT,USA,USA,"6' 1""",212,True,False,Y
2551,8478010,C,Brayden Point,/api/v1/people/8478010,Brayden,Point,21,1996-03-13,Calgary,AB,CAN,CAN,"5' 10""",166,True,False,Y
2552,8475291,R,Garrett Mitchell,/api/v1/people/8475291,Garrett,Mitchell,76,1991-09-02,Regina,SK,CAN,CAN,"5' 11""",198,False,False,N
2553,8477003,R,Riley Barber,/api/v1/people/8477003,Riley,Barber,23,1994-02-07,Pittsburgh,PA,USA,USA,"6' 0""",203,True,True,N
2554,8477482,L,Zach Sanford,/api/v1/people/8477482,Zach,Sanford,12,1994-11-09,Salem,MA,USA,USA,"6' 4""",207,True,False,Y
2555,8477944,L,Jakub Vrana,/api/v1/people/8477944,Jakub,Vrana,13,1996-02-28,Prague,,CZE,CZE,"6' 0""",195,True,False,Y
2556,8477353,C,Tyler Motte,/api/v1/people/8477353,Tyler,Motte,64,1995-03-10,St. Clair,MI,USA,USA,"5' 10""",192,True,False,Y
2557,8477401,C,John Hayden,/api/v1/people/8477401,John,Hayden,15,1995-02-14,Chicago,IL,USA,USA,"6' 3""",223,True,False,Y
2558,8477951,C,Nick Schmaltz,/api/v1/people/8477951,Nick,Schmaltz,8,1996-02-23,Madison,WI,USA,USA,"6' 0""",177,True,False,Y
2559,8478055,D,Gustav Forsling,/api/v1/people/8478055,Gustav,Forsling,42,1996-06-12,Linkoping,,SWE,SWE,"6' 0""",186,True,False,N
2560,8479482,D,Michal Kempny,/api/v1/people/8479482,Michal,Kempny,6,1990-09-08,Hodonin,,CZE,CZE,"6' 1""",195,True,False,Y
2561,8475324,D,Nick Jensen,/api/v1/people/8475324,Nick,Jensen,3,1990-09-21,Rogers,MN,USA,USA,"6' 1""",196,True,False,Y
2562,8476418,D,Robbie Russo,/api/v1/people/8476418,Robbie,Russo,5,1993-02-15,Westmont,IL,USA,USA,"6' 0""",191,False,False,N
2563,8477479,L,Tyler Bertuzzi,/api/v1/people/8477479,Tyler,Bertuzzi,59,1995-02-24,Sudbury,ON,CAN,CAN,"6' 1""",199,True,False,Y
2564,8478371,R,Matt Lorito,/api/v1/people/8478371,Matt,Lorito,37,1990-07-03,Oakville,ON,CAN,CAN,"5' 9""",171,False,False,N
2565,8478431,R,Evgeny Svechnikov,/api/v1/people/8478431,Evgeny,Svechnikov,37,1996-10-31,Yuzhno-Sakhalinsk,,RUS,RUS,"6' 3""",208,True,True,N
2566,8479252,D,Dan Renouf,/api/v1/people/8479252,Dan,Renouf,5,1994-06-01,Pickering,ON,CAN,CAN,"6' 3""",198,True,True,N
2567,8477225,G,Jared Coreau,/api/v1/people/8477225,Jared,Coreau,50,1991-11-05,Perth,ON,CAN,CAN,"6' 5""",214,False,False,N
2568,8475436,L,Mike Liambas,/api/v1/people/8475436,Mike,Liambas,27,1989-02-16,Toronto,ON,CAN,CAN,"5' 10""",195,False,False,N
2569,8477919,C,Frederick Gaudreau,/api/v1/people/8477919,Frederick,Gaudreau,89,1993-05-01,Bromont,QC,CAN,CAN,"6' 0""",179,True,False,N
2570,8477973,C,Vladislav Kamenev,/api/v1/people/8477973,Vladislav,Kamenev,81,1996-08-12,Orsk,,RUS,RUS,"6' 2""",194,True,True,N
2571,8478851,D,Alexandre Carrier,/api/v1/people/8478851,Alexandre,Carrier,45,1996-10-08,Quebec City,QC,CAN,CAN,"5' 11""",174,True,True,Y
2572,8475263,C,Wade Megan,/api/v1/people/8475263,Wade,Megan,22,1990-07-22,Canton,NY,USA,USA,"6' 1""",191,False,False,N
2573,8476877,D,Jordan Schmaltz,/api/v1/people/8476877,Jordan,Schmaltz,2,1993-10-08,Madison,WI,USA,USA,"6' 2""",196,False,False,N
2574,8477964,C,Ivan Barbashev,/api/v1/people/8477964,Ivan,Barbashev,49,1995-12-14,Moscow,,RUS,RUS,"6' 0""",187,True,False,Y
2575,8476873,C,Mark Jankowski,/api/v1/people/8476873,Mark,Jankowski,14,1994-09-13,Hamilton,ON,CAN,CAN,"6' 4""",212,True,False,Y
2576,8478397,D,Rasmus Andersson,/api/v1/people/8478397,Rasmus,Andersson,4,1996-10-27,Malmö,,SWE,SWE,"6' 1""",214,True,False,Y
2577,8479314,L,Matthew Tkachuk,/api/v1/people/8479314,Matthew,Tkachuk,19,1997-12-11,Scottsdale,AZ,USA,USA,"6' 2""",202,True,False,Y
2578,8476903,G,Jon Gillies,/api/v1/people/8476903,Jon,Gillies,32,1994-01-22,Concord,NH,USA,USA,"6' 6""",223,True,True,N
2579,8479496,G,David Rittich,/api/v1/people/8479496,David,Rittich,33,1992-08-19,Jihlava,,CZE,CZE,"6' 3""",206,True,False,Y
2580,8476511,C,Samuel Henley,/api/v1/people/8476511,Samuel,Henley,42,1993-07-25,Val-d'Or,QC,CAN,CAN,"6' 4""",210,False,False,N
2581,8477456,C,J.T. Compher,/api/v1/people/8477456,J.T.,Compher,37,1995-04-08,Northbrook,IL,USA,USA,"6' 0""",190,True,False,Y
2582,8478073,D,Anton Lindholm,/api/v1/people/8478073,Anton,Lindholm,54,1994-11-29,Skellefteå,,SWE,SWE,"5' 11""",191,True,False,Y
2583,8478421,L,A.J. Greer,/api/v1/people/8478421,A.J.,Greer,24,1996-12-14,Joliette,QC,CAN,CAN,"6' 3""",210,True,False,N
2584,8479370,C,Tyson Jost,/api/v1/people/8479370,Tyson,Jost,17,1998-03-14,St. Albert,AB,CAN,CAN,"5' 11""",187,True,False,Y
2585,8474092,G,Jeremy Smith,/api/v1/people/8474092,Jeremy,Smith,40,1989-04-13,Dearborn,MI,USA,USA,"6' 0""",177,False,False,N
2586,8477484,G,Spencer Martin,/api/v1/people/8477484,Spencer,Martin,30,1995-06-08,Oakville,ON,CAN,CAN,"6' 2""",204,True,True,N
2587,8476416,D,Dillon Simpson,/api/v1/people/8476416,Dillon,Simpson,79,1993-02-10,Edmonton,AB,CAN,CAN,"6' 2""",191,False,False,N
2588,8476988,D,Matt Benning,/api/v1/people/8476988,Matt,Benning,5,1994-05-25,Edmonton,AB,CAN,CAN,"6' 1""",203,True,False,Y
2589,8479344,R,Jesse Puljujarvi,/api/v1/people/8479344,Jesse,Puljujarvi,98,1998-05-07,Alvkarleby,,SWE,FIN,"6' 4""",201,True,False,Y
2590,8479465,C,Drake Caggiula,/api/v1/people/8479465,Drake,Caggiula,91,1994-06-20,Pickering,ON,CAN,CAN,"5' 10""",176,False,False,Y
2591,8475210,R,Anton Rodin,/api/v1/people/8475210,Anton,Rodin,38,1990-11-21,Stockholm,,SWE,SWE,"6' 0""",186,False,False,N
2592,8476390,C,Joseph Cramarossa,/api/v1/people/8476390,Joseph,Cramarossa,56,1992-10-26,Toronto,ON,CAN,CAN,"6' 0""",192,True,False,N
2593,8476425,C,Joseph LaBate,/api/v1/people/8476425,Joseph,LaBate,62,1993-04-16,Burnsville,MN,USA,USA,"6' 5""",210,False,False,N
2594,8477091,D,Evan McEneny,/api/v1/people/8477091,Evan,McEneny,61,1994-05-22,Hamilton,ON,CAN,CAN,"6' 2""",203,False,True,N
2595,8478444,R,Brock Boeser,/api/v1/people/8478444,Brock,Boeser,6,1997-02-25,Burnsville,MN,USA,USA,"6' 1""",208,True,False,Y
2596,8479442,D,Troy Stecher,/api/v1/people/8479442,Troy,Stecher,70,1994-04-07,Richmond,BC,CAN,CAN,"5' 10""",186,True,False,Y
2597,8479969,C,Griffen Molino,/api/v1/people/8479969,Griffen,Molino,13,1994-01-21,Trenton,MI,USA,USA,"5' 11""",171,False,True,N
2598,8476866,L,Nicolas Kerdiles,/api/v1/people/8476866,Nicolas,Kerdiles,58,1994-01-11,Lewisville,TX,USA,USA,"6' 2""",200,False,True,N
2599,8477034,D,Jaycob Megna,/api/v1/people/8477034,Jaycob,Megna,24,1992-12-10,Plantation,FL,USA,USA,"6' 6""",221,False,False,N
2600,8477466,R,Nick Sorensen,/api/v1/people/8477466,Nick,Sorensen,59,1994-10-23,Farevejle,,DNK,DNK,"6' 1""",182,True,True,N
2601,8477986,D,Brandon Montour,/api/v1/people/8477986,Brandon,Montour,62,1994-04-11,Brantford,ON,CAN,CAN,"6' 0""",189,True,False,Y
2602,8478131,R,Ondrej Kase,/api/v1/people/8478131,Ondrej,Kase,28,1995-11-08,Kadan,,CZE,CZE,"6' 0""",190,True,False,Y
2603,8478491,D,Jacob Larsson,/api/v1/people/8478491,Jacob,Larsson,32,1997-04-29,Ljungby,,SWE,SWE,"6' 2""",190,True,False,N
2604,8479290,C,Kalle Kossila,/api/v1/people/8479290,Kalle,Kossila,48,1993-04-14,Kauniainen,,FIN,FIN,"5' 11""",182,True,False,N
2605,8475413,C,Justin Dowling,/api/v1/people/8475413,Justin,Dowling,37,1990-10-01,Calgary,AB,CAN,CAN,"5' 10""",180,True,False,Y
2606,8476966,C,Gemel Smith,/api/v1/people/8476966,Gemel,Smith,46,1994-04-16,Toronto,ON,CAN,CAN,"5' 11""",196,True,False,N
2607,8477461,L,Remi Elie,/api/v1/people/8477461,Remi,Elie,81,1995-04-16,Cornwall,ON,CAN,CAN,"6' 1""",215,False,False,N
2608,8477945,D,Julius Honka,/api/v1/people/8477945,Julius,Honka,6,1995-12-03,Jyväskylä,,FIN,FIN,"5' 11""",180,True,False,N
2609,8478495,R,Denis Gurianov,/api/v1/people/8478495,Denis,Gurianov,34,1997-06-07,Togliatti,,RUS,RUS,"6' 3""",200,True,True,Y
2610,8476983,D,Paul LaDue,/api/v1/people/8476983,Paul,LaDue,36,1992-09-06,Grand Forks,ND,USA,USA,"6' 2""",200,True,False,Y
2611,8477380,C,Jonny Brodzinski,/api/v1/people/8477380,Jonny,Brodzinski,22,1993-06-19,Ham Lake,MN,USA,USA,"6' 1""",215,True,False,N
2612,8477960,C,Adrian Kempe,/api/v1/people/8477960,Adrian,Kempe,9,1996-09-13,Kramfors,,SWE,SWE,"6' 2""",201,True,False,Y
2613,8475834,L,Marcus Sorensen,/api/v1/people/8475834,Marcus,Sorensen,20,1992-04-07,Sodertalje,,SWE,SWE,"5' 11""",175,True,False,N
2614,8475841,D,Tim Heed,/api/v1/people/8475841,Tim,Heed,72,1991-01-27,Gothenburg,,SWE,SWE,"5' 11""",180,False,False,Y
2615,8476982,C,Danny O'Regan,/api/v1/people/8476982,Danny,O'Regan,65,1994-01-30,Berlin,,DEU,USA,"5' 10""",180,True,True,Y
2616,8478099,R,Kevin Labanc,/api/v1/people/8478099,Kevin,Labanc,62,1995-12-12,Brooklyn,NY,USA,USA,"5' 11""",185,True,False,Y
2617,8478414,R,Timo Meier,/api/v1/people/8478414,Timo,Meier,28,1996-10-08,Herisau,,CHE,CHE,"6' 0""",210,True,False,Y
2618,8477180,G,Aaron Dell,/api/v1/people/8477180,Aaron,Dell,30,1989-05-04,Airdrie,AB,CAN,CAN,"6' 0""",205,True,False,Y
2619,8476310,C,Lukas Sedlak,/api/v1/people/8476310,Lukas,Sedlak,45,1993-02-25,Ceské Budejovice,,CZE,CZE,"6' 0""",205,False,False,N
2620,8476391,C,T.J. Tynan,/api/v1/people/8476391,T.J.,Tynan,36,1992-02-25,Orland Park,IL,USA,USA,"5' 8""",165,True,False,Y
2621,8478460,D,Zach Werenski,/api/v1/people/8478460,Zach,Werenski,8,1997-07-19,Grosse Pointe,MI,USA,USA,"6' 2""",212,True,False,Y
2622,8478506,D,Gabriel Carlsson,/api/v1/people/8478506,Gabriel,Carlsson,53,1997-01-02,Orebro,,SWE,SWE,"6' 5""",192,True,True,N
2623,8478906,D,Markus Nutivaara,/api/v1/people/8478906,Markus,Nutivaara,65,1994-06-06,Oulu,,FIN,FIN,"6' 1""",187,True,False,Y
2624,8476219,C,Patrick Cannone,/api/v1/people/8476219,Patrick,Cannone,42,1986-08-09,Bayport,NY,USA,USA,"5' 11""",199,False,False,N
2625,8476619,R,Zack Mitchell,/api/v1/people/8476619,Zack,Mitchell,0,1993-01-07,Orangeville,ON,CAN,CAN,"6' 1""",196,False,False,N
2626,8477949,R,Alex Tuch,/api/v1/people/8477949,Alex,Tuch,89,1996-05-10,Syracuse,NY,USA,USA,"6' 4""",220,True,False,Y
2627,8478493,C,Joel Eriksson Ek,/api/v1/people/8478493,Joel,Eriksson Ek,14,1997-01-29,Karlstad,,SWE,SWE,"6' 1""",210,True,False,Y
2628,8478031,D,Nelson Nogier,/api/v1/people/8478031,Nelson,Nogier,62,1996-05-27,Saskatoon,SK,CAN,CAN,"6' 2""",191,True,True,N
2629,8478398,L,Kyle Connor,/api/v1/people/8478398,Kyle,Connor,81,1996-12-09,Shelby Township,MI,USA,USA,"6' 1""",182,True,False,Y
2630,8478458,C,Jack Roslovic,/api/v1/people/8478458,Jack,Roslovic,28,1997-01-29,Columbus,OH,USA,USA,"6' 1""",187,True,False,Y
2631,8479339,R,Patrik Laine,/api/v1/people/8479339,Patrik,Laine,29,1998-04-19,Tampere,,FIN,FIN,"6' 5""",206,True,False,Y
2632,8477480,G,Eric Comrie,/api/v1/people/8477480,Eric,Comrie,1,1995-07-06,Edmonton,AB,CAN,CAN,"6' 1""",175,True,True,Y
2633,8477943,L,Brendan Perlini,/api/v1/people/8477943,Brendan,Perlini,29,1996-04-27,Guildford,,GBR,GBR,"6' 3""",211,False,False,Y
2634,8477950,D,Tony DeAngelo,/api/v1/people/8477950,Tony,DeAngelo,77,1995-10-24,Sewell,NJ,USA,USA,"5' 11""",180,True,False,Y
2635,8477989,C,Christian Dvorak,/api/v1/people/8477989,Christian,Dvorak,18,1996-02-02,Palos,IL,USA,USA,"6' 0""",195,True,False,Y
2636,8478432,R,Christian Fischer,/api/v1/people/8478432,Christian,Fischer,36,1997-04-15,Chicago,IL,USA,USA,"6' 2""",214,True,False,Y
2637,8478440,C,Dylan Strome,/api/v1/people/8478440,Dylan,Strome,17,1997-03-07,Mississauga,ON,CAN,CAN,"6' 3""",200,True,False,Y
2638,8478474,L,Lawson Crouse,/api/v1/people/8478474,Lawson,Crouse,67,1997-06-23,Mt. Brydges,ON,CAN,CAN,"6' 4""",220,True,False,Y
2639,8479343,R,Clayton Keller,/api/v1/people/8479343,Clayton,Keller,9,1998-07-29,Chesterfield,MO,USA,USA,"5' 10""",170,True,False,Y
2640,8479345,D,Jakob Chychrun,/api/v1/people/8479345,Jakob,Chychrun,6,1998-03-31,Boca Raton,FL,USA,USA,"6' 2""",210,True,False,Y
2641,8476986,G,Marek Langhamer,/api/v1/people/8476986,Marek,Langhamer,30,1994-07-22,Moravska Trebova,,CZE,CZE,"6' 2""",190,True,True,N
2642,8477355,D,Will Butcher,/api/v1/people/8477355,Will,Butcher,8,1995-01-06,Sun Prairie,WI,USA,USA,"5' 10""",190,True,False,Y
2643,8479407,L,Jesper Bratt,/api/v1/people/8479407,Jesper,Bratt,63,1998-07-30,Stockholm,,SWE,SWE,"5' 10""",175,True,False,Y
2644,8480002,C,Nico Hischier,/api/v1/people/8480002,Nico,Hischier,13,1999-01-04,Brig,,CHE,CHE,"6' 1""",175,True,False,Y
2645,8478965,G,Ken Appleby,/api/v1/people/8478965,Ken,Appleby,55,1995-04-10,North Bay,ON,CAN,CAN,"6' 4""",210,False,True,N
2646,8477936,L,Michael Dal Colle,/api/v1/people/8477936,Michael,Dal Colle,28,1996-06-20,Woodbridge,ON,CAN,CAN,"6' 3""",204,True,False,Y
2647,8479206,C,Tanner Fritz,/api/v1/people/8479206,Tanner,Fritz,11,1991-08-20,Grande Prairie,AB,CAN,CAN,"5' 11""",192,True,False,N
2648,8480222,D,Sebastian Aho,/api/v1/people/8480222,Sebastian,Aho,38,1996-02-17,Umea,,SWE,SWE,"5' 11""",177,True,True,Y
2649,8476396,C,Steven Fogarty,/api/v1/people/8476396,Steven,Fogarty,17,1993-04-19,Chambersburg,PA,USA,USA,"6' 3""",208,True,False,Y
2650,8477337,D,John Gilmour,/api/v1/people/8477337,John,Gilmour,58,1993-05-17,Montreal,QC,CAN,CAN,"6' 0""",188,False,False,N
2651,8479968,C,Vinni Lettieri,/api/v1/people/8479968,Vinni,Lettieri,95,1995-02-06,Excelsior,MN,USA,USA,"5' 11""",185,True,False,Y
2652,8480072,C,Lias Andersson,/api/v1/people/8480072,Lias,Andersson,28,1998-10-13,Smogen,,SWE,SWE,"6' 1""",190,True,False,N
2653,8480078,C,Filip Chytil,/api/v1/people/8480078,Filip,Chytil,72,1999-09-05,Kromeriz,,CZE,CZE,"6' 2""",206,True,False,Y
2654,8480145,D,Neal Pionk,/api/v1/people/8480145,Neal,Pionk,4,1995-07-29,Omaha,NE,USA,USA,"6' 0""",186,True,False,Y
2655,8477990,G,Brandon Halverson,/api/v1/people/8477990,Brandon,Halverson,75,1996-03-29,Traverse City,MI,USA,USA,"6' 4""",210,False,True,N
2656,8480382,G,Alexandar Georgiev,/api/v1/people/8480382,Alexandar,Georgiev,40,1996-02-10,Ruse,,BGR,RUS,"6' 1""",178,True,False,Y
2657,8473440,D,Will O'Neill,/api/v1/people/8473440,Will,O'Neill,45,1988-04-28,Boston,MA,USA,USA,"6' 1""",190,False,False,N
2658,8477399,L,Tyrell Goulbourne,/api/v1/people/8477399,Tyrell,Goulbourne,12,1994-01-26,Edmonton,AB,CAN,CAN,"5' 11""",195,True,True,N
2659,8477948,D,Travis Sanheim,/api/v1/people/8477948,Travis,Sanheim,6,1996-03-29,Elkhorn,MB,CAN,CAN,"6' 3""",181,True,False,Y
